USERID,CHECKTIME,CHECKTYPE,VERIFYCODE,SENSORID,Memoinfo,WorkCode,sn,UserExtFmt
2,"01/22/26 16:01:27","I",1,"1",,"0","A8N5232361065",1
2,"01/22/26 16:01:49","O",1,"1",,"0","A8N5232361065",1
2,"01/25/26 08:00:02","I",1,"1",,"0","A8N5232361065",1
2,"01/25/26 16:15:46","O",1,"1",,"0","A8N5232361065",1
2,"01/26/26 08:02:55","I",1,"1",,"0","A8N5232361065",1
2,"01/26/26 16:12:41","O",1,"1",,"0","A8N5232361065",1
2,"01/27/26 07:57:10","I",1,"1",,"0","A8N5232361065",1
2,"01/27/26 16:21:31","O",1,"1",,"0","A8N5232361065",1
2,"01/28/26 07:59:38","I",1,"1",,"0","A8N5232361065",1
2,"01/29/26 08:13:41","I",1,"1",,"0","A8N5232361065",1
2,"01/29/26 16:04:40","O",1,"1",,"0","A8N5232361065",1
2,"02/01/26 07:59:09","I",1,"1",,"0","A8N5232361065",1
2,"02/01/26 16:12:47","O",1,"1",,"0","A8N5232361065",1
2,"02/02/26 07:55:37","I",1,"1",,"0","A8N5232361065",1
2,"02/02/26 16:19:24","O",1,"1",,"0","A8N5232361065",1
2,"02/03/26 08:01:05","I",1,"1",,"0","A8N5232361065",1
2,"02/03/26 16:21:22","O",1,"1",,"0","A8N5232361065",1
2,"02/04/26 08:02:50","I",1,"1",,"0","A8N5232361065",1
2,"02/05/26 07:53:18","I",1,"1",,"0","A8N5232361065",1
2,"02/05/26 16:28:52","O",1,"1",,"0","A8N5232361065",1
2,"02/08/26 07:53:56","I",1,"1",,"0","A8N5232361065",1
2,"02/08/26 16:19:22","O",1,"1",,"0","A8N5232361065",1
2,"02/09/26 07:54:45","I",1,"1",,"0","A8N5232361065",1
2,"02/09/26 16:04:44","O",1,"1",,"0","A8N5232361065",1
2,"02/12/26 16:09:06","O",1,"1",,"0","A8N5232361065",1
2,"02/15/26 08:01:25","I",1,"1",,"0","A8N5232361065",1
2,"02/15/26 16:18:33","I",1,"1",,"0","A8N5232361065",1
2,"02/15/26 16:18:51","O",1,"1",,"0","A8N5232361065",1
2,"02/16/26 08:09:12","I",1,"1",,"0","A8N5232361065",1
2,"02/16/26 17:02:09","O",1,"1",,"0","A8N5232361065",1
2,"02/17/26 16:18:03","O",1,"1",,"0","A8N5232361065",1
2,"02/18/26 07:59:35","I",1,"1",,"0","A8N5232361065",1
2,"02/19/26 08:02:15","I",1,"1",,"0","A8N5232361065",1
2,"02/19/26 15:26:06","O",1,"1",,"0","A8N5232361065",1
2,"02/22/26 08:18:11","I",1,"1",,"0","A8N5232361065",1
2,"02/22/26 15:11:58","O",1,"1",,"0","A8N5232361065",1
2,"02/23/26 08:18:48","I",1,"1",,"0","A8N5232361065",1
2,"02/23/26 15:00:56","O",1,"1",,"0","A8N5232361065",1
2,"02/24/26 08:27:21","I",1,"1",,"0","A8N5232361065",1
2,"02/24/26 15:01:59","O",1,"1",,"0","A8N5232361065",1
2,"02/25/26 08:08:53","I",1,"1",,"0","A8N5232361065",1
2,"02/25/26 15:18:01","O",1,"1",,"0","A8N5232361065",1
2,"02/26/26 08:14:47","I",1,"1",,"0","A8N5232361065",1
2,"02/26/26 15:15:01","O",1,"1",,"0","A8N5232361065",1
2,"03/01/26 08:22:10","I",1,"1",,"0","A8N5232361065",1
2,"03/01/26 15:07:46","O",1,"1",,"0","A8N5232361065",1
2,"03/02/26 08:13:31","I",1,"1",,"0","A8N5232361065",1
2,"03/02/26 15:11:02","O",1,"1",,"0","A8N5232361065",1
2,"03/03/26 15:23:29","O",1,"1",,"0","A8N5232361065",1
2,"03/04/26 08:20:57","I",1,"1",,"0","A8N5232361065",1
2,"03/04/26 15:17:13","O",1,"1",,"0","A8N5232361065",1
2,"03/05/26 08:26:30","I",1,"1",,"0","A8N5232361065",1
2,"03/05/26 15:29:59","O",1,"1",,"0","A8N5232361065",1
2,"03/08/26 08:26:59","I",1,"1",,"0","A8N5232361065",1
2,"03/08/26 15:20:44","O",1,"1",,"0","A8N5232361065",1
2,"03/09/26 08:24:27","I",1,"1",,"0","A8N5232361065",1
2,"03/09/26 15:07:27","O",1,"1",,"0","A8N5232361065",1
2,"03/10/26 08:09:23","I",1,"1",,"0","A8N5232361065",1
2,"03/11/26 08:10:17","I",1,"1",,"0","A8N5232361065",1
2,"03/11/26 15:51:11","O",1,"1",,"0","A8N5232361065",1
2,"03/12/26 08:08:00","O",1,"1",,"0","A8N5232361065",1
2,"03/12/26 15:56:19","O",1,"1",,"0","A8N5232361065",1
2,"03/15/26 08:22:23","I",1,"1",,"0","A8N5232361065",1
2,"03/16/26 08:15:59","I",1,"1",,"0","A8N5232361065",1
2,"03/16/26 15:14:27","O",1,"1",,"0","A8N5232361065",1
2,"03/17/26 08:13:51","I",1,"1",,"0","A8N5232361065",1
2,"03/17/26 16:07:05","O",1,"1",,"0","A8N5232361065",1
2,"03/18/26 08:13:33","I",1,"1",,"0","A8N5232361065",1
2,"03/18/26 15:25:12","O",1,"1",,"0","A8N5232361065",1
2,"03/19/26 07:59:31","I",1,"1",,"0","A8N5232361065",1
2,"03/23/26 07:53:30","I",1,"1",,"0","A8N5232361065",1
2,"03/23/26 15:54:19","O",1,"1",,"0","A8N5232361065",1
2,"03/24/26 16:10:59","O",1,"1",,"0","A8N5232361065",1
2,"03/25/26 07:56:53","I",1,"1",,"0","A8N5232361065",1
2,"03/25/26 15:58:15","O",1,"1",,"0","A8N5232361065",1
2,"03/26/26 07:58:42","I",1,"1",,"0","A8N5232361065",1
2,"03/26/26 16:01:20","O",1,"1",,"0","A8N5232361065",1
2,"03/29/26 07:51:18","I",1,"1",,"0","A8N5232361065",1
2,"03/29/26 16:19:34","O",1,"1",,"0","A8N5232361065",1
2,"03/30/26 08:06:57","I",1,"1",,"0","A8N5232361065",1
2,"03/30/26 16:32:06","O",1,"1",,"0","A8N5232361065",1
2,"03/31/26 07:53:08","I",1,"1",,"0","A8N5232361065",1
2,"03/31/26 16:03:39","O",1,"1",,"0","A8N5232361065",1
2,"04/01/26 07:45:26","I",1,"1",,"0","A8N5232361065",1
2,"04/01/26 15:58:07","O",1,"1",,"0","A8N5232361065",1
2,"04/01/26 15:58:16","O",1,"1",,"0","A8N5232361065",1
2,"04/02/26 07:53:19","I",1,"1",,"0","A8N5232361065",1
2,"04/05/26 07:50:15","I",1,"1",,"0","A8N5232361065",1
2,"04/05/26 16:20:05","O",1,"1",,"0","A8N5232361065",1
2,"04/06/26 07:50:14","I",1,"1",,"0","A8N5232361065",1
2,"04/07/26 07:54:22","I",1,"1",,"0","A8N5232361065",1
3,"02/05/25 12:32:51","O",1,"1",,"0","A8N5232361065",1
3,"02/06/25 09:34:20","I",1,"1",,"0","A8N5232361065",1
3,"02/09/25 08:52:38","I",1,"1",,"0","A8N5232361065",1
3,"02/10/25 08:50:57","I",1,"1",,"0","A8N5232361065",1
3,"02/13/25 08:25:16","I",1,"1",,"0","A8N5232361065",1
3,"02/14/25 08:36:45","I",1,"1",,"0","A8N5232361065",1
3,"02/18/25 08:46:35","O",1,"1",,"0","A8N5232361065",1
3,"02/25/25 08:34:22","O",1,"1",,"0","A8N5232361065",1
3,"02/26/25 09:27:31","O",1,"1",,"0","A8N5232361065",1
3,"03/01/25 08:49:45","I",1,"1",,"0","A8N5232361065",1
3,"03/02/25 09:14:22","O",1,"1",,"0","A8N5232361065",1
3,"03/09/25 08:47:49","O",1,"1",,"0","A8N5232361065",1
3,"03/10/25 09:24:37","I",1,"1",,"0","A8N5232361065",1
3,"03/13/25 08:45:21","O",1,"1",,"0","A8N5232361065",1
3,"03/14/25 11:29:04","I",1,"1",,"0","A8N5232361065",1
3,"03/17/25 08:32:51","O",1,"1",,"0","A8N5232361065",1
3,"03/18/25 09:11:07","I",1,"1",,"0","A8N5232361065",1
3,"03/22/25 09:52:40","O",1,"1",,"0","A8N5232361065",1
3,"03/25/25 08:06:14","I",1,"1",,"0","A8N5232361065",1
3,"03/26/25 10:00:45","I",1,"1",,"0","A8N5232361065",1
3,"04/06/25 08:40:41","O",1,"1",,"0","A8N5232361065",1
3,"04/07/25 09:13:43","O",1,"1",,"0","A8N5232361065",1
3,"04/14/25 08:34:38","I",1,"1",,"0","A8N5232361065",1
3,"04/15/25 09:13:47","O",1,"1",,"0","A8N5232361065",1
3,"04/22/25 13:06:42","I",1,"1",,"0","A8N5232361065",1
3,"04/23/25 10:02:24","I",1,"1",,"0","A8N5232361065",1
3,"04/26/25 08:41:50","O",1,"1",,"0","A8N5232361065",1
3,"04/27/25 09:56:22","I",1,"1",,"0","A8N5232361065",1
3,"04/30/25 09:03:07","I",1,"1",,"0","A8N5232361065",1
3,"05/01/25 10:14:43","O",1,"1",,"0","A8N5232361065",1
3,"05/12/25 08:28:47","I",1,"1",,"0","A8N5232361065",1
3,"05/13/25 08:55:49","I",1,"1",,"0","A8N5232361065",1
3,"05/16/25 08:59:27","I",1,"1",,"0","A8N5232361065",1
3,"05/17/25 09:41:25","I",1,"1",,"0","A8N5232361065",1
3,"05/24/25 11:53:07","O",1,"1",,"0","A8N5232361065",1
3,"05/28/25 09:19:41","O",1,"1",,"0","A8N5232361065",1
3,"05/29/25 09:49:36","O",1,"1",,"0","A8N5232361065",1
3,"06/01/25 09:34:58","O",1,"1",,"0","A8N5232361065",1
3,"06/02/25 09:42:27","I",1,"1",,"0","A8N5232361065",1
3,"06/05/25 09:06:18","O",1,"1",,"0","A8N5232361065",1
3,"06/07/25 09:57:24","O",1,"1",,"0","A8N5232361065",1
3,"06/09/25 08:23:28","O",1,"1",,"0","A8N5232361065",1
3,"06/10/25 09:41:13","O",1,"1",,"0","A8N5232361065",1
3,"06/17/25 09:24:26","O",1,"1",,"0","A8N5232361065",1
3,"06/18/25 09:47:27","O",1,"1",,"0","A8N5232361065",1
3,"06/22/25 10:10:59","I",1,"1",,"0","A8N5232361065",1
3,"06/29/25 09:09:18","I",1,"1",,"0","A8N5232361065",1
3,"06/30/25 09:05:20","I",1,"1",,"0","A8N5232361065",1
3,"07/07/25 09:09:18","I",1,"1",,"0","A8N5232361065",1
3,"07/08/25 09:08:55","I",1,"1",,"0","A8N5232361065",1
3,"07/15/25 08:48:34","I",1,"1",,"0","A8N5232361065",1
3,"07/16/25 09:17:14","O",1,"1",,"0","A8N5232361065",1
3,"07/27/25 09:31:38","O",1,"1",,"0","A8N5232361065",1
3,"07/28/25 09:18:44","O",1,"1",,"0","A8N5232361065",1
3,"08/04/25 08:43:39","O",1,"1",,"0","A8N5232361065",1
3,"10/14/25 09:02:13","O",1,"1",,"0","A8N5232361065",1
3,"10/31/25 08:42:37","O",1,"1",,"0","A8N5232361065",1
3,"11/01/25 09:29:34","O",1,"1",,"0","A8N5232361065",1
3,"12/29/25 09:19:11","O",1,"1",,"0","A8N5232361065",1
3,"01/07/26 09:11:19","O",1,"1",,"0","A8N5232361065",1
3,"01/08/26 09:35:15","I",1,"1",,"0","A8N5232361065",1
3,"01/26/26 08:42:58","O",1,"1",,"0","A8N5232361065",1
3,"02/01/26 08:41:51","I",1,"1",,"0","A8N5232361065",1
3,"02/02/26 09:10:42","I",1,"1",,"0","A8N5232361065",1
3,"02/04/26 09:01:16","O",1,"1",,"0","A8N5232361065",1
3,"02/05/26 09:52:34","O",1,"1",,"0","A8N5232361065",1
3,"02/09/26 09:53:42","I",1,"1",,"0","A8N5232361065",1
3,"02/23/26 08:34:02","I",1,"1",,"0","A8N5232361065",1
3,"02/28/26 09:15:28","I",1,"1",,"0","A8N5232361065",1
4,"02/05/25 12:34:11","O",1,"1",,"0","A8N5232361065",1
4,"02/05/25 16:22:06","O",1,"1",,"0","A8N5232361065",1
4,"02/06/25 08:01:43","I",1,"1",,"0","A8N5232361065",1
4,"02/06/25 16:30:10","O",1,"1",,"0","A8N5232361065",1
4,"02/07/25 08:19:25","I",1,"1",,"0","A8N5232361065",1
4,"02/07/25 16:37:11","O",1,"1",,"0","A8N5232361065",1
4,"02/09/25 08:09:34","I",1,"1",,"0","A8N5232361065",1
4,"02/09/25 16:29:59","I",1,"1",,"0","A8N5232361065",1
4,"02/10/25 07:58:46","I",1,"1",,"0","A8N5232361065",1
4,"02/10/25 16:30:24","I",1,"1",,"0","A8N5232361065",1
4,"02/10/25 16:30:48","O",1,"1",,"0","A8N5232361065",1
4,"02/11/25 07:56:38","I",1,"1",,"0","A8N5232361065",1
4,"02/11/25 07:56:40","I",1,"1",,"0","A8N5232361065",1
4,"02/11/25 16:32:26","O",1,"1",,"0","A8N5232361065",1
4,"02/12/25 07:58:46","I",1,"1",,"0","A8N5232361065",1
4,"02/12/25 16:31:56","O",1,"1",,"0","A8N5232361065",1
4,"02/15/25 07:59:20","I",1,"1",,"0","A8N5232361065",1
4,"02/15/25 16:32:27","O",1,"1",,"0","A8N5232361065",1
4,"02/15/25 16:32:41","O",1,"1",,"0","A8N5232361065",1
4,"02/16/25 07:56:06","I",1,"1",,"0","A8N5232361065",1
4,"02/16/25 16:30:34","O",1,"1",,"0","A8N5232361065",1
4,"02/17/25 08:03:51","I",1,"1",,"0","A8N5232361065",1
4,"02/17/25 16:22:40","O",1,"1",,"0","A8N5232361065",1
4,"02/20/25 07:52:27","I",1,"1",,"0","A8N5232361065",1
4,"02/20/25 16:31:02","I",1,"1",,"0","A8N5232361065",1
4,"02/21/25 08:29:30","I",1,"1",,"0","A8N5232361065",1
4,"02/21/25 16:29:41","O",1,"1",,"0","A8N5232361065",1
4,"02/22/25 07:54:16","I",1,"1",,"0","A8N5232361065",1
4,"02/22/25 16:30:01","O",1,"1",,"0","A8N5232361065",1
4,"02/23/25 07:57:51","I",1,"1",,"0","A8N5232361065",1
4,"02/23/25 16:30:41","O",1,"1",,"0","A8N5232361065",1
4,"02/24/25 08:08:18","I",1,"1",,"0","A8N5232361065",1
4,"02/24/25 16:26:43","O",1,"1",,"0","A8N5232361065",1
4,"02/27/25 07:56:28","O",1,"1",,"0","A8N5232361065",1
4,"02/27/25 16:26:02","O",1,"1",,"0","A8N5232361065",1
4,"02/28/25 07:56:30","I",1,"1",,"0","A8N5232361065",1
4,"02/28/25 16:59:26","O",1,"1",,"0","A8N5232361065",1
4,"03/01/25 08:03:09","I",1,"1",,"0","A8N5232361065",1
4,"03/01/25 16:34:42","O",1,"1",,"0","A8N5232361065",1
4,"03/03/25 07:55:21","I",1,"1",,"0","A8N5232361065",1
4,"03/03/25 16:17:04","O",1,"1",,"0","A8N5232361065",1
4,"03/05/25 08:03:39","I",1,"1",,"0","A8N5232361065",1
4,"03/05/25 16:38:03","O",1,"1",,"0","A8N5232361065",1
4,"03/07/25 08:01:59","I",1,"1",,"0","A8N5232361065",1
4,"03/07/25 16:24:07","O",1,"1",,"0","A8N5232361065",1
4,"03/09/25 08:14:45","I",1,"1",,"0","A8N5232361065",1
4,"03/09/25 16:40:03","O",1,"1",,"0","A8N5232361065",1
4,"03/09/25 16:40:08","O",1,"1",,"0","A8N5232361065",1
4,"03/11/25 08:02:22","I",1,"1",,"0","A8N5232361065",1
4,"03/11/25 16:36:29","O",1,"1",,"0","A8N5232361065",1
4,"03/13/25 08:00:01","I",1,"1",,"0","A8N5232361065",1
4,"03/13/25 16:33:38","O",1,"1",,"0","A8N5232361065",1
4,"03/15/25 08:08:33","I",1,"1",,"0","A8N5232361065",1
4,"03/15/25 16:33:15","O",1,"1",,"0","A8N5232361065",1
4,"03/17/25 08:01:40","I",1,"1",,"0","A8N5232361065",1
4,"03/17/25 16:32:25","O",1,"1",,"0","A8N5232361065",1
4,"03/19/25 07:55:40","O",1,"1",,"0","A8N5232361065",1
4,"03/19/25 07:55:59","I",1,"1",,"0","A8N5232361065",1
4,"03/21/25 08:05:01","I",1,"1",,"0","A8N5232361065",1
4,"03/21/25 16:37:38","I",1,"1",,"0","A8N5232361065",1
4,"03/21/25 16:37:55","O",1,"1",,"0","A8N5232361065",1
4,"03/23/25 08:26:34","O",1,"1",,"0","A8N5232361065",1
4,"03/23/25 08:27:00","I",1,"1",,"0","A8N5232361065",1
4,"03/23/25 16:31:29","O",1,"1",,"0","A8N5232361065",1
4,"03/25/25 08:18:51","I",1,"1",,"0","A8N5232361065",1
4,"03/25/25 16:22:59","O",1,"1",,"0","A8N5232361065",1
4,"03/25/25 16:26:13","O",1,"1",,"0","A8N5232361065",1
4,"03/27/25 08:08:11","I",1,"1",,"0","A8N5232361065",1
4,"03/27/25 16:31:52","O",1,"1",,"0","A8N5232361065",1
4,"03/29/25 08:04:00","I",1,"1",,"0","A8N5232361065",1
4,"03/29/25 16:34:40","O",1,"1",,"0","A8N5232361065",1
4,"03/31/25 09:56:59","I",1,"1",,"0","A8N5232361065",1
4,"03/31/25 16:34:53","O",1,"1",,"0","A8N5232361065",1
4,"04/04/25 08:04:17","O",1,"1",,"0","A8N5232361065",1
4,"04/04/25 08:04:35","I",1,"1",,"0","A8N5232361065",1
4,"04/04/25 16:42:07","O",1,"1",,"0","A8N5232361065",1
4,"04/05/25 08:07:37","I",1,"1",,"0","A8N5232361065",1
4,"04/05/25 16:31:21","I",1,"1",,"0","A8N5232361065",1
4,"04/06/25 08:12:54","I",1,"1",,"0","A8N5232361065",1
4,"04/06/25 08:12:56","I",1,"1",,"0","A8N5232361065",1
4,"04/06/25 16:30:22","I",1,"1",,"0","A8N5232361065",1
4,"04/06/25 16:30:52","O",1,"1",,"0","A8N5232361065",1
4,"04/06/25 16:30:53","O",1,"1",,"0","A8N5232361065",1
4,"04/07/25 08:10:25","I",1,"1",,"0","A8N5232361065",1
4,"04/07/25 16:20:40","O",1,"1",,"0","A8N5232361065",1
4,"04/10/25 08:22:57","O",1,"1",,"0","A8N5232361065",1
4,"04/10/25 08:23:22","I",1,"1",,"0","A8N5232361065",1
4,"04/10/25 08:23:23","I",1,"1",,"0","A8N5232361065",1
4,"04/10/25 16:10:17","O",1,"1",,"0","A8N5232361065",1
4,"04/11/25 08:21:00","I",1,"1",,"0","A8N5232361065",1
4,"04/11/25 16:35:42","O",1,"1",,"0","A8N5232361065",1
4,"04/12/25 08:09:38","I",1,"1",,"0","A8N5232361065",1
4,"04/12/25 16:32:32","O",1,"1",,"0","A8N5232361065",1
4,"04/13/25 07:54:20","I",1,"1",,"0","A8N5232361065",1
4,"04/13/25 16:16:33","O",1,"1",,"0","A8N5232361065",1
4,"04/14/25 08:07:15","I",1,"1",,"0","A8N5232361065",1
4,"04/14/25 16:27:39","O",1,"1",,"0","A8N5232361065",1
4,"04/17/25 08:06:08","I",1,"1",,"0","A8N5232361065",1
4,"04/17/25 16:34:04","O",1,"1",,"0","A8N5232361065",1
4,"04/19/25 08:16:39","O",1,"1",,"0","A8N5232361065",1
4,"04/19/25 08:16:52","I",1,"1",,"0","A8N5232361065",1
4,"04/19/25 16:23:56","O",1,"1",,"0","A8N5232361065",1
4,"04/20/25 08:11:55","I",1,"1",,"0","A8N5232361065",1
4,"04/20/25 16:21:07","I",1,"1",,"0","A8N5232361065",1
4,"04/20/25 16:21:27","O",1,"1",,"0","A8N5232361065",1
4,"04/21/25 07:55:10","I",1,"1",,"0","A8N5232361065",1
4,"04/21/25 16:24:16","O",1,"1",,"0","A8N5232361065",1
4,"04/24/25 08:37:27","O",1,"1",,"0","A8N5232361065",1
4,"04/24/25 08:37:43","I",1,"1",,"0","A8N5232361065",1
4,"04/24/25 16:30:26","O",1,"1",,"0","A8N5232361065",1
4,"04/25/25 08:00:55","I",1,"1",,"0","A8N5232361065",1
4,"04/25/25 17:08:16","O",1,"1",,"0","A8N5232361065",1
4,"04/26/25 08:06:18","O",1,"1",,"0","A8N5232361065",1
4,"04/26/25 08:06:34","I",1,"1",,"0","A8N5232361065",1
4,"04/26/25 08:06:35","I",1,"1",,"0","A8N5232361065",1
4,"04/26/25 16:34:00","O",1,"1",,"0","A8N5232361065",1
4,"04/27/25 07:50:27","I",1,"1",,"0","A8N5232361065",1
4,"04/27/25 16:25:40","O",1,"1",,"0","A8N5232361065",1
4,"04/28/25 08:16:14","O",1,"1",,"0","A8N5232361065",1
4,"04/28/25 08:16:44","I",1,"1",,"0","A8N5232361065",1
4,"04/28/25 16:26:57","O",1,"1",,"0","A8N5232361065",1
4,"05/01/25 08:02:04","O",1,"1",,"0","A8N5232361065",1
4,"05/01/25 08:02:29","I",1,"1",,"0","A8N5232361065",1
4,"05/01/25 16:47:46","O",1,"1",,"0","A8N5232361065",1
4,"05/02/25 07:57:40","O",1,"1",,"0","A8N5232361065",1
4,"05/02/25 07:57:49","I",1,"1",,"0","A8N5232361065",1
4,"05/02/25 08:07:43","I",1,"1",,"0","A8N5232361065",1
4,"05/02/25 16:39:50","O",1,"1",,"0","A8N5232361065",1
4,"05/03/25 08:01:04","I",1,"1",,"0","A8N5232361065",1
4,"05/03/25 16:29:28","O",1,"1",,"0","A8N5232361065",1
4,"05/03/25 16:29:29","O",1,"1",,"0","A8N5232361065",1
4,"05/04/25 08:13:49","I",1,"1",,"0","A8N5232361065",1
4,"05/04/25 16:27:22","O",1,"1",,"0","A8N5232361065",1
4,"05/05/25 08:07:39","I",1,"1",,"0","A8N5232361065",1
4,"05/05/25 16:29:51","O",1,"1",,"0","A8N5232361065",1
4,"05/08/25 08:14:25","I",1,"1",,"0","A8N5232361065",1
4,"05/08/25 16:26:29","O",1,"1",,"0","A8N5232361065",1
4,"05/09/25 08:00:15","I",1,"1",,"0","A8N5232361065",1
4,"05/10/25 08:06:20","I",1,"1",,"0","A8N5232361065",1
4,"05/10/25 16:27:02","O",1,"1",,"0","A8N5232361065",1
4,"05/11/25 07:43:21","I",1,"1",,"0","A8N5232361065",1
4,"05/11/25 16:32:04","O",1,"1",,"0","A8N5232361065",1
4,"05/12/25 07:55:28","I",1,"1",,"0","A8N5232361065",1
4,"05/12/25 16:26:37","O",1,"1",,"0","A8N5232361065",1
4,"05/15/25 07:59:51","O",1,"1",,"0","A8N5232361065",1
4,"05/15/25 08:00:07","I",1,"1",,"0","A8N5232361065",1
4,"05/15/25 16:36:32","O",1,"1",,"0","A8N5232361065",1
4,"05/16/25 08:24:15","I",1,"1",,"0","A8N5232361065",1
4,"05/16/25 16:35:13","I",1,"1",,"0","A8N5232361065",1
4,"05/16/25 16:35:51","O",1,"1",,"0","A8N5232361065",1
4,"05/17/25 07:51:22","I",1,"1",,"0","A8N5232361065",1
4,"05/17/25 16:31:46","O",1,"1",,"0","A8N5232361065",1
4,"05/17/25 16:42:31","O",1,"1",,"0","A8N5232361065",1
4,"05/18/25 08:01:05","I",1,"1",,"0","A8N5232361065",1
4,"05/18/25 16:29:34","O",1,"1",,"0","A8N5232361065",1
4,"05/18/25 16:34:56","O",1,"1",,"0","A8N5232361065",1
4,"05/19/25 08:02:30","I",1,"1",,"0","A8N5232361065",1
4,"05/19/25 16:36:11","O",1,"1",,"0","A8N5232361065",1
4,"05/22/25 07:47:21","O",1,"1",,"0","A8N5232361065",1
4,"05/22/25 16:29:51","O",1,"1",,"0","A8N5232361065",1
4,"05/24/25 08:03:55","I",1,"1",,"0","A8N5232361065",1
4,"05/24/25 16:39:14","O",1,"1",,"0","A8N5232361065",1
4,"05/25/25 07:58:14","I",1,"1",,"0","A8N5232361065",1
4,"05/25/25 16:29:27","O",1,"1",,"0","A8N5232361065",1
4,"05/26/25 07:49:53","I",1,"1",,"0","A8N5232361065",1
4,"05/26/25 16:31:48","O",1,"1",,"0","A8N5232361065",1
4,"05/27/25 08:15:51","I",1,"1",,"0","A8N5232361065",1
4,"05/29/25 07:50:40","I",1,"1",,"0","A8N5232361065",1
4,"05/29/25 15:54:34","O",1,"1",,"0","A8N5232361065",1
4,"06/01/25 07:58:15","I",1,"1",,"0","A8N5232361065",1
4,"06/01/25 16:33:07","O",1,"1",,"0","A8N5232361065",1
4,"06/02/25 08:26:45","I",1,"1",,"0","A8N5232361065",1
4,"06/02/25 16:32:25","O",1,"1",,"0","A8N5232361065",1
4,"06/05/25 08:04:07","I",1,"1",,"0","A8N5232361065",1
4,"06/05/25 16:17:27","O",1,"1",,"0","A8N5232361065",1
4,"06/05/25 16:18:33","O",1,"1",,"0","A8N5232361065",1
4,"06/06/25 07:45:44","I",1,"1",,"0","A8N5232361065",1
4,"06/06/25 16:02:03","O",1,"1",,"0","A8N5232361065",1
4,"06/08/25 07:54:57","I",1,"1",,"0","A8N5232361065",1
4,"06/08/25 16:30:32","O",1,"1",,"0","A8N5232361065",1
4,"06/09/25 07:55:42","I",1,"1",,"0","A8N5232361065",1
4,"06/09/25 16:09:32","O",1,"1",,"0","A8N5232361065",1
4,"06/09/25 16:10:25","O",1,"1",,"0","A8N5232361065",1
4,"06/12/25 08:03:38","I",1,"1",,"0","A8N5232361065",1
4,"06/12/25 16:21:06","O",1,"1",,"0","A8N5232361065",1
4,"06/12/25 16:23:18","O",1,"1",,"0","A8N5232361065",1
4,"06/13/25 07:57:48","I",1,"1",,"0","A8N5232361065",1
4,"06/13/25 16:42:24","O",1,"1",,"0","A8N5232361065",1
4,"06/13/25 16:43:57","O",1,"1",,"0","A8N5232361065",1
4,"06/14/25 08:11:54","I",1,"1",,"0","A8N5232361065",1
4,"06/14/25 16:23:56","O",1,"1",,"0","A8N5232361065",1
4,"06/15/25 08:15:24","I",1,"1",,"0","A8N5232361065",1
4,"06/15/25 16:28:22","O",1,"1",,"0","A8N5232361065",1
4,"06/16/25 07:56:39","I",1,"1",,"0","A8N5232361065",1
4,"06/19/25 08:00:47","I",1,"1",,"0","A8N5232361065",1
4,"06/19/25 15:54:42","O",1,"1",,"0","A8N5232361065",1
4,"06/19/25 15:54:43","O",1,"1",,"0","A8N5232361065",1
4,"06/20/25 07:55:32","I",1,"1",,"0","A8N5232361065",1
4,"06/20/25 17:09:09","O",1,"1",,"0","A8N5232361065",1
4,"06/21/25 08:01:19","I",1,"1",,"0","A8N5232361065",1
4,"06/21/25 16:36:48","O",1,"1",,"0","A8N5232361065",1
4,"06/22/25 07:58:39","I",1,"1",,"0","A8N5232361065",1
4,"06/22/25 16:20:35","O",1,"1",,"0","A8N5232361065",1
4,"06/22/25 16:27:33","O",1,"1",,"0","A8N5232361065",1
4,"06/23/25 08:02:34","I",1,"1",,"0","A8N5232361065",1
4,"06/23/25 16:08:39","O",1,"1",,"0","A8N5232361065",1
4,"06/26/25 07:59:37","I",1,"1",,"0","A8N5232361065",1
4,"06/26/25 16:11:46","O",1,"1",,"0","A8N5232361065",1
4,"06/28/25 08:31:58","I",1,"1",,"0","A8N5232361065",1
4,"06/29/25 08:29:31","I",1,"1",,"0","A8N5232361065",1
4,"06/29/25 16:24:54","O",1,"1",,"0","A8N5232361065",1
4,"06/30/25 08:36:25","I",1,"1",,"0","A8N5232361065",1
4,"06/30/25 15:56:33","O",1,"1",,"0","A8N5232361065",1
4,"07/03/25 16:25:23","O",1,"1",,"0","A8N5232361065",1
4,"07/04/25 07:59:27","I",1,"1",,"0","A8N5232361065",1
4,"07/05/25 08:27:43","I",1,"1",,"0","A8N5232361065",1
4,"07/05/25 16:21:38","O",1,"1",,"0","A8N5232361065",1
4,"07/06/25 08:23:34","I",1,"1",,"0","A8N5232361065",1
4,"07/06/25 16:07:31","O",1,"1",,"0","A8N5232361065",1
4,"07/07/25 08:28:41","O",1,"1",,"0","A8N5232361065",1
4,"07/07/25 16:14:33","O",1,"1",,"0","A8N5232361065",1
4,"07/07/25 16:20:30","O",1,"1",,"0","A8N5232361065",1
4,"07/08/25 08:16:10","I",1,"1",,"0","A8N5232361065",1
4,"07/08/25 16:14:13","O",1,"1",,"0","A8N5232361065",1
4,"07/09/25 08:08:59","I",1,"1",,"0","A8N5232361065",1
4,"07/09/25 16:03:40","O",1,"1",,"0","A8N5232361065",1
4,"07/10/25 08:21:35","I",1,"1",,"0","A8N5232361065",1
